approval-date	reimbursement-id	case-id	amazon-order-id	reason	sku	fnsku	asin	product-name	condition	currency-unit	amount-per-unit	amount-total	quantity-reimbursed-cash	quantity-reimbursed-inventory	quantity-reimbursed-total	original-reimbursement-id	original-reimbursement-type
2016-01-28T00:00:00+00:00	499202981			Lost_Warehouse	45-DMHL-DRX4	X000QIR5JB	B00M5AUF5I	Barbie Ken Fashion Pack Camouflage Set	NewItem	USD	5.78	5.78	1	0	1		
2016-01-27T00:00:00+00:00	498721981			Damaged_Warehouse	G2-QG9K-APGZ	X000U76017	B00IIA7UIO	Hot Wheels - New Wave 24/32 - DeLorean DMC-12	NewItem	USD	3.28	3.28	1	0	1		
2016-01-27T00:00:00+00:00	498721941			Damaged_Warehouse	IB-57EN-TEWA	X000OWCYQD	B00I3ZHUHK	The First Years Disney Baby Mickey Mouse Slim Bottles, 9 Oz., 3 Pk	NewItem	USD	5.63	5.63	1	0	1		
2016-01-27T00:00:00+00:00	498721921			Damaged_Warehouse	885561111163_C	B00DEZJNYM	B00DEZJNYM	Flying Heroes Spider-Man Action Figure	NewItem	USD	9.22	0.00	0	1	1		
2016-01-19T00:00:00+00:00	493508791			Damaged_Warehouse	852079003198-C	B00DDXYC6O	B00DDXYC6O	Dash Go Rapid Egg Cooker	NewItem	USD	13.36	0.00	0	1	1		
2016-01-18T00:00:00+00:00	493244321		113-1045522-9353026	CustomerReturn	7H-6URY-WDIT	X000OQ81U7	B00MG36KCQ	Monster High Ghoul Chat Doll 2-Pack Rochelle Goyle & Catrine DeMew	NewItem	USD	26.16	26.16	1	0	1		
2016-01-16T00:00:00+00:00	491710981		112-0450413-6784264	CustomerReturn	653569986980_C	B00NAR2F44	B00NAR2F44	Monopoly Empire Game	NewItem	USD	16.10	0.00	0	1	1		
2016-01-13T00:00:00+00:00	488404761		106-2907493-2784267	CustomerReturn	029116928046_C	B00JAO758W	B00JAO758W	Tara Toy Frozen Color N' Style Purse	NewItem	USD	7.73	0.00	0	1	1		
2016-01-11T00:00:00+00:00	485565851			Lost_Warehouse	834509001189-L	X000WGOZT5	1603801022	SmartLab Toys Rock Fashion Studio	NewItem	USD	9.12	9.12	1	0	1		
2016-01-10T00:00:00+00:00	485724741		109-2718285-7237057	CustomerReturn	669165007707_C	B0086324DO	B0086324DO	Ruckus - Family Hang Tag	NewItem	USD	5.74	5.74	1	0	1		
2016-01-09T00:00:00+00:00	483468121			Lost_Warehouse	678352740296-C	B003ZJQMDM	B003ZJQMDM	My First Disney Princess Baby Doll - Belle (Style will Vary)	NewItem	USD	20.70	20.70	1	0	1		
2016-01-08T00:00:00+00:00	482678171			Damaged_Warehouse	787909116994-C	B006ZUUU9A	B006ZUUU9A	Fashion Angels Color Rox Hair Chox Kit	NewItem	USD	6.66	0.00	0	1	1		
2016-01-07T00:00:00+00:00	482054281		113-1232496-4613833	CustomerReturn	8H-SZ85-CRZT	X000TYY95F	B00IFVBM0I	Disney Pixar Cars, Toon Die-Cast, Komodo, 1:55 Scale	NewItem	USD	6.58	6.58	1	0	1		
2016-01-07T00:00:00+00:00	481298741			Damaged_Warehouse	778988037188_C	B00L85RJO6	B00L85RJO6	Quelf Board Game	NewItem	USD	20.59	0.00	0	1	1		
2016-01-06T00:00:00+00:00	481502831		108-3444994-9754611	CustomerReturn	3417761350003-C	B007XVYSCA	B007XVYSCA	VTech Cogsley Learning Robot	NewItem	USD	33.61	33.61	1	0	1		
2016-01-05T00:00:00+00:00	479170981			Lost_Warehouse	039897672007_C	B00F0IUVCY	B00F0IUVCY	Disney Princess Royal Tablet	NewItem	USD	13.36	13.36	1	0	1		
2016-01-04T00:00:00+00:00	478820791			Lost_Warehouse	IX-J81B-3BHD	X000T13XIR	B00KR2JQP6	LeapFrog Nickelodeon Bubble Guppies: Bug's Day Out (for LeapReader Junior and Tag Junior)	NewItem	USD	3.41	3.41	1	0	1		
2016-01-02T00:00:00+00:00	477573461			Damaged_Warehouse	G2-Z2XT-AD1P	X000OA26J5	B00IAPQLEG	Crashlings, Series 1 Mini Figures, Aliens - 10 Pack	NewItem	USD	8.31	8.31	1	0	1		
2016-01-01T00:00:00+00:00	476949571			Damaged_Warehouse	1S-668S-B5A8	X000QGOPW3	B007WSL3S6	Trudeau Toss and Chop Salad Tongs	NewItem	USD	15.52	15.52	1	0	1		
2015-12-31T00:00:00+00:00	476513161		002-0435002-3326610	CustomerReturn	673419189002_C	B00EWOLZHC	B00EWOLZHC	Lego, City, Coast Guard Seaplane Bagged (30225)	NewItem	USD	7.01	7.01	1	0	1		
2015-12-31T00:00:00+00:00	475943431			Damaged_Warehouse	887961053920-C	B00M5ATJ1E	B00M5ATJ1E	Disney Princess Sparkle Princess Jasmine Doll	NewItem	USD	13.44	0.00	0	1	1		
2015-12-30T00:00:00+00:00	475017351			Damaged_Warehouse	45-DMHL-DRX4	X000QIR5JB	B00M5AUF5I	Barbie Ken Fashion Pack #2	NewItem	USD	5.78	0.00	0	1	1		
2015-12-30T00:00:00+00:00	475017331			Damaged_Warehouse	049022640894_C	B0067QL5GO	B0067QL5GO	Disney Mickey's Music Mat	NewItem	USD	14.94	0.00	0	1	1		
2015-12-29T00:00:00+00:00	474469641		112-7586272-9389801	CustomerReturn	DEALS-090914-500-KREOBUMBLEBEE.31144	X000NTGXF5	B004THANIO	KRE-O Transformers Bumblebee Construction Set (31144)	NewItem	USD	19.17	19.17	1	0	1		
2015-12-29T00:00:00+00:00	474101231			Damaged_Warehouse	886144913419-C/M	B00P0332MA	B00P0332MA	Doc McStuffins Dress-Up Set	NewItem	USD	11.66	23.32	2	0	2		
2015-12-28T00:00:00+00:00	473326781			Damaged_Warehouse	045672636003_L	X000VUSN77	B00DELMXCU	Frozen Elsa's Jewelry Set	NewItem	USD	8.02	8.02	1	0	1		
2015-12-26T00:00:00+00:00	472775011		112-9021622-9590651	CustomerReturn	049022849921-C/M	B017UQHO6Y	B017UQHO6Y	Disney Junior Mickey Mouse Clubhouse My First Microphone	NewItem	USD	14.32	0.00	0	1	1		
2015-12-26T00:00:00+00:00	472064751			Damaged_Warehouse	9780609603109-C	0609603108	0609603108	Martha Stewart's Hors d'Oeuvres Handbook	NewItem	USD	16.27	16.27	1	0	1		
2015-12-26T00:00:00+00:00	472064741			Damaged_Warehouse	049022640894_C	B0067QL5GO	B0067QL5GO	Disney Mickey's Music Mat	NewItem	USD	14.90	0.00	0	1	1		
2015-12-26T00:00:00+00:00	472064731			Damaged_Warehouse	049022640894_C	B0067QL5GO	B0067QL5GO	Disney Mickey's Music Mat	NewItem	USD	14.90	0.00	0	1	1		
2015-12-25T00:00:00+00:00	471973771		107-5843219-0808239	CustomerReturn	DE-G2BU-L8DW	B007Y6ZQFC	B007Y6ZQFC	Moxie Girlz Fashion Pack - Jammie Girl	NewItem	USD	12.62	12.62	1	0	1		
2015-12-25T00:00:00+00:00	471401281			Damaged_Warehouse	MATTEL-9or10/14-699est-HW.WAX#4	X000NZBPBL	B00DZ10WH2	Hot Wheels Car Maker Protoshotz Wax Sticks Refill Pack no.4	NewItem	USD	7.63	7.63	1	0	1		
2015-12-24T00:00:00+00:00	471383521		107-5028377-6434650	CustomerReturn	049022507920-C	B004ANMEZW	B004ANMEZW	Mickey Mouse Clubhouse Minnie Laptop Junior	NewItem	USD	14.22	14.22	1	0	1		
2015-12-23T00:00:00+00:00	470569021		113-2888692-9711402	CustomerReturn	BC-RHO8-5BU0	X000RPI9IT	B00BRCNCIC	Trash Pack Series #4 Liquid Ooze Pack	NewItem	USD	9.87	9.87	1	0	1		
2015-12-23T00:00:00+00:00	470496441		103-1009782-8953809	CustomerReturn	746775313203-L.VERYGOOD	X000W7GTWZ	B00EVX0ZF2	Barbie Careers Teacher African-American Doll Playset	CollectibleVeryGood	USD	12.51	12.51	1	0	1		
2015-12-22T00:00:00+00:00	468676431			Damaged_Warehouse	858388007063-C	B002F1R6KY	B002F1R6KY	MPC 1969 General Lee Dodge Charger Model Kit	NewItem	USD	12.68	0.00	0	1	1		
2015-12-22T00:00:00+00:00	468676401			Damaged_Warehouse	049023790704-C/M	B00QAQDKLE	B00QAQDKLE	Marvel Ultimate Spiderman Rc Racer	NewItem	USD	19.31	0.00	0	1	1		
2015-12-20T00:00:00+00:00	467256811			Damaged_Warehouse	7A-63GD-T9UX	X000QIBRTF	B00ADX8NLM	S.L.U.G. Zombies RIP Tombstone 12-Pack #4	NewItem	USD	5.74	5.74	1	0	1		
2015-12-18T00:00:00+00:00	465634081			Damaged_Warehouse	653569676607_C	B008SJZSZC	B008SJZSZC	Marvel Super Hero Adventures Playskool Heroes Smash Mobile With Hulk - Colors May Vary	NewItem	USD	25.29	0.00	0	1	1		
2015-12-17T00:00:00+00:00	464810331			Damaged_Warehouse	51-YCR1-ADZS	B00SA68VNY	B00SA68VNY	WWE Wrestling Exclusives Diego, El Torito & Fernando Exclusive Action Figure 3-Pack	NewItem	USD	17.28	17.28	1	0	1		
2015-12-16T00:00:00+00:00	463731061			Lost_Warehouse	887030346076-L.4PACK	X000W7SCU7	B00ZE5GQTA	CAT Mini Machine Caterpillar Construction Toy Truck Mini Machine Set of 4, Dump Truck, Bulldozer, Wheel Loader and Excavator Free-Wheeling Vehicle Sand Box Toy Children Cake Toppers Party Favors	NewItem	USD	9.24	9.24	1	0	1		
2015-12-14T00:00:00+00:00	462804201		112-1618596-2492219	CustomerReturn	AQ-NQQX-VQRJ	X000T1GT5B	B0083TXVW4	KRE-O Transformers Destruction Site Devastator Set (36951)	NewItem	USD	43.01	43.01	1	0	1		
2015-12-11T00:00:00+00:00	460894611		115-3143971-4468248	CustomerReturn	039897498560_C/M	B00E8I0DSO	B00E8I0DSO	Disney Fairies Exclusive 4.5 Inch Doll 6-Pack Sweet Treats Collection [Vidia, Fawn, Tink, Silvermist, Rosetta & Iridessa]	NewItem	USD	11.28	11.28	1	0	1		
2015-12-11T00:00:00+00:00	460254461			Damaged_Warehouse	G9-C8S8-DQPS	B00GB9W2F0	B00GB9W2F0	Slugterra Series 2 Burpy & Bugsy Mini Figure 2-Pack	NewItem	USD	5.74	5.74	1	0	1		
2015-12-09T00:00:00+00:00	459495521		110-3661558-7953861	CustomerReturn	MR-KMB9-BTD8	X000OKR2D5	B00H0CWCP2	Flutterbye Flying Fairies - Dawn	NewItem	USD	16.87	16.87	1	0	1		
2015-12-09T00:00:00+00:00	458471141			Lost_Warehouse	BC-PQUH-5DUQ	X000SRA3ZX	0848738187	Southern Living The Way to Fry: Fresh, fabulous recipes for the modern Southern cook	NewItem	USD	2.25	2.25	1	0	1		
2015-12-07T00:00:00+00:00	457490321			Damaged_Warehouse	L-Wg-120413-649-KawaiiKatieCatMeow	X000MLIO5B	B00CXVHQQ0	Kawaii Crush Katie Cat Meow Meow Cuddly Pet Collection	NewItem	USD	22.55	22.55	1	0	1		
2015-12-04T00:00:00+00:00	455486601			Damaged_Warehouse	EZ-DFK7-AYP6	B00NHLA15I	B00NHLA15I	Twister Moves Hoop	NewItem	USD	11.33	11.33	1	0	1		
2015-12-02T00:00:00+00:00	454161701			Damaged_Warehouse	746775313203_L	X000VUSNJF	B00EVX0ZF2	Barbie Careers Teacher African-American Doll Playset	NewItem	USD	28.65	28.65	1	0	1		
2015-12-02T00:00:00+00:00	454161681			Damaged_Warehouse	4J-U2L7-KDAS	B00IJZ8GRM	B00IJZ8GRM	My Little Pony Equestria Girls Collection Pinkie Pie Doll	NewItem	USD	14.47	0.00	0	1	1		
2015-12-01T00:00:00+00:00	453515791			Damaged_Warehouse	KM-090914-840-POLLY.POOL	X000NH2RAH	B00FBW6EFC	Polly Pocket Pollyville Pool Playset	NewItem	USD	102.80	102.80	1	0	1		
2015-11-27T00:00:00+00:00	451537151			Damaged_Warehouse	653569986980_C	B00NAR2F44	B00NAR2F44	Monopoly Empire Game	NewItem	USD	13.31	0.00	0	1	1		
2015-11-26T00:00:00+00:00	451531761		102-6438632-0451465	CustomerReturn	07-DGQR-LJ9D	X000SWCKRH	B00IWPKC4Y	Fisher-Price Loving Family Dollhouse	NewItem	USD	45.27	45.27	1	0	1		
2015-11-26T00:00:00+00:00	451324591		105-0192380-4991477	CustomerReturn	K3-B0B6-MJIO	X000RDK4GB	B00BY7YJ1O	Sofia the First Cuddly Royal Friends- Clover Plush Toy	NewItem	USD	9.60	0.00	0	1	1		
2015-11-25T00:00:00+00:00	450098401			Lost_Warehouse	2V-4KZ4-AUPL	X000QI9QTD	B00NEU8UO6	Discovery Kids Animated Tropical Fish Marine Aquarium Lamp With Auto Shut Off	NewItem	USD	12.46	12.46	1	0	1		
2015-11-24T00:00:00+00:00	450212351	1556619521		Lost_Inbound	746775158767_L	X000VUTKTR	B006EFMSSM	Hot Wheels 9-Car Gift Pack (Styles May Vary)	NewItem	USD	3.92	27.44	7	0	7		
2015-11-24T00:00:00+00:00	450212351	1556619521		Lost_Inbound	KM-090914-381-MARIOKART.DIDDYKONG.BIKE	X000NH3CXX	B0086FJ4CG	Nintendo Diddy Kong and Standard Bike Building Set	NewItem	USD	4.09	4.09	1	0	1		
2015-11-24T00:00:00+00:00	449999191		105-2103344-1481061	CustomerReturn	5J-U0YX-0HWD	X000TZ1IH1	B00261HR84	Toy Story Collection Talking Sheriff Woody	NewItem	USD	67.44	67.44	1	0	1		
2015-11-24T00:00:00+00:00	449518831			Lost_Warehouse	OLL-U-399-NANCYDREWBOOK	X000NX2GE3	0448446472	The Lost Files of Nancy Drew	NewItem	USD	6.41	6.41	1	0	1		
2015-11-23T00:00:00+00:00	449065931			Damaged_Warehouse	G9-V1AQ-DLK1	X000OKSLLR	B00J4S4DMK	LEGO Friends Advent Calendar 41040	NewItem	USD	30.87	30.87	1	0	1		
2015-11-20T00:00:00+00:00	447708571		110-1152585-5359404	CustomerReturn	51-B6ZK-AGNC	B00JI7ZZGA	B00JI7ZZGA	Project Life 12x12 Album - Maggie Holmes Blue & Green Chevron Album	NewItem	USD	16.01	16.01	1	0	1		
2015-11-20T00:00:00+00:00	445653061			Damaged_Warehouse	049022507753_C	B00DKENG40	B00DKENG40	Barbie Make-up Kit! 11 FAB Pieces	NewItem	USD	23.98	23.98	1	0	1		
2015-11-14T00:00:00+00:00	444232871			Damaged_Warehouse	IQ-2XFL-04XD	B00CJC48IW	B00CJC48IW	B-Daman Crossfire BD-24 Thunder Leo Figure	NewItem	USD	2.62	0.00	0	1	1		
2015-11-07T00:00:00+00:00	439975981			Damaged_Warehouse	WMT-50214-100-TECK.DECK.LONGBOARD.CRUISE	X000MMJPDZ	B00BFGEN24	2012 Tech Deck XConcepts Longboards TD Cruiser 9 Ball Blue Green Lady Design (Set 20055458)	NewItem	USD	7.30	7.30	1	0	1		
2015-11-07T00:00:00+00:00	439975971			Damaged_Warehouse	2O-9HJ6-7T5K	B00DQQQ1Q2	B00DQQQ1Q2	Pac-Man Pac-Panic Spinners, Spiral and Clyde	NewItem	USD	8.63	8.63	1	0	1		
2015-11-07T00:00:00+00:00	439638531			Lost_Warehouse	039897699929_C/M	B00IK19N2W	B00IK19N2W	Mi World Collector Pack - Claires Accessory Set - 4 Makeup Pallets and 2 Necklaces	NewItem	USD	5.11	5.11	1	0	1		
2015-11-06T00:00:00+00:00	439759041		110-5217549-4365813	CustomerReturn	5Q-7O04-3Q4I	B00EKE61RI	B00EKE61RI	Spy Gear Micro Agent Motion Alarm Toy	NewItem	USD	7.89	7.89	1	0	1		
2015-11-02T00:00:00+00:00	436926541			Damaged_Warehouse	0I-W8MN-8FHG	B00F4O8LXA	B00F4O8LXA	Fisher-Price Team Umizoomi Ninja Bot	NewItem	USD	8.03	0.00	0	1	1		
2015-10-28T00:00:00+00:00	434149261			Damaged_Warehouse	653569853572_LBL	X000UUF4V1	B00CANHZ4Y	Star Wars Darth Vader Voice Changer Helmet	NewItem	USD	37.15	37.15	1	0	1		
2015-10-22T00:00:00+00:00	431150211			Damaged_Warehouse	778988063972 _S	B00GP6XN3Y	B00GP6XN3Y	Flutterbye Fairy Ocean Fairy	NewItem	USD	21.04	0.00	0	1	1		
2015-10-21T00:00:00+00:00	430983541		105-2426895-3061008	CustomerReturn	5B-L2UC-X9KY	B00AW4GF0S	B00AW4GF0S	Xploderz X2 - XGrenades Magazine	NewItem	USD	7.06	7.06	1	0	1		
2015-10-20T00:00:00+00:00	430185521			Lost_Warehouse	0W-9KR9-EUON	B009V78U46	B009V78U46	Nascar Bashers Full Blast Crash Car - #1 Jamie McMurray - McDonalds	NewItem	USD	7.46	0.00	0	1	1		
2015-10-14T00:00:00+00:00	427000581			Lost_Warehouse	DB-X40T-1L2N	X000T0T0BH	B004C1O1IK	Dataproducts DPC643WN Remanufactured Ink Cartridge Replacement for HP #60 (CC643WN) (Tri-Color)	NewItem	USD	9.62	9.62	1	0	1		
2015-10-10T00:00:00+00:00	424235161			Lost_Warehouse	5T-BD8J-N2NV	X000PKQ6BX	B00BRCND18	Trash Pack Ultimate Fighting Trashies, Single Pack	NewItem	USD	5.38	5.38	1	0	1		
2015-10-08T00:00:00+00:00	422996031			Lost_Warehouse	00-38QH-IBO4	X000T1D73D	B004HIIX64	K&Company Tim Coffey Cottage Garden Grand Adhesions Stickers, Warm Mix	NewItem	USD	3.40	6.80	2	0	2		
2015-10-07T00:00:00+00:00	422854631		002-1112284-0671418	CustomerReturn	5T-SONF-N2NU	X000PKQ29T	B00BYR2OUW	Fisher-Price Little People Mike The Knight Klip Klop Mike Figure Pack	NewItem	USD	4.81	4.81	1	0	1		
2015-10-04T00:00:00+00:00	420529331			Lost_Warehouse	J7-62SV-Q0I0	X000QNDKBX	B00004TFZH	Jumpin Monkeys	NewItem	USD	5.82	5.82	1	0	1		
2015-10-01T00:00:00+00:00	417422021	0	111-1699795-1385800	CustomerServiceIssue	00-TIVC-I1WA	X000OJ0HT7	B00ABY939E	Barbie Hairtastic Blue Dress Long Blonde Hair Doll	NewItem	USD	7.03	7.03	1	0	1		
2015-09-30T00:00:00+00:00	416111511			Lost_Warehouse	I1-U3ZN-6V9D	B00ABY8MWI	B00ABY8MWI	DC Comics Unlimited Wonder Woman Collector Figure	NewItem	USD	38.97	38.97	1	0	1		
2015-09-30T00:00:00+00:00	415794451			Lost_Warehouse	CW-63D7-V6K3	B008MWO8FG	B008MWO8FG	Bratz Fashion Pack - Punk N Prep	NewItem	USD	7.63	7.63	1	0	1		
2015-09-28T00:00:00+00:00	414659491			Lost_Warehouse	ROSES-082414-500-LPS.SWEETGARDENFUN	X000N7P7XL	B00FF2VQAQ	Sweet Garden Fun Pet And Pet Friends Littlest Pet Shop	NewItem	USD	6.93	0.00	0	1	1		
2015-09-26T00:00:00+00:00	413973011		102-2281334-3771422	CustomerReturn	6L-XSN5-ZW4F	X000OQQCY9	B00J2L4N3I	Disney Minnie Mouse 4-Piece Secure-Me Bumper	NewItem	USD	37.51	37.51	1	0	1		
2015-09-25T00:00:00+00:00	412443731			Lost_Warehouse	8K-OSLD-WB16	X000SGC1CH	B0099RMF62	Littlest Pet Shop Singles Kangaroo Figure	NewItem	USD	1.67	0.00	0	1	1		
2015-09-24T00:00:00+00:00	412150051		109-6490917-7371444	CustomerReturn	5T-SONF-N2NU	X000PKQ29T	B00BYR2OUW	Fisher-Price Little People Mike The Knight Klip Klop Mike Figure Pack	NewItem	USD	3.26	3.26	1	0	1		
2015-09-24T00:00:00+00:00	411701241			Lost_Warehouse	B5-TAJ3-27P5	B00BEZV1N0	B00BEZV1N0	Disney Princess Collection Tiana Shoes Slippers Clear Green with Sparkles for Children to Dress up As Favorite Princess (1 Pair)	NewItem	USD	11.89	11.89	1	0	1		
2015-09-23T00:00:00+00:00	411417601		114-6465420-1862655	CustomerReturn	OLL-090114-2249-AROMA5CELECKETTLE	X000NEIEAR	B00GX94E40	Aroma 1.2 Liter (5-Cup) Cordless Electric Water Kettle, Stainless Steel	NewItem	USD	22.42	22.42	1	0	1		
2015-09-22T00:00:00+00:00	409577451			Lost_Warehouse	6B-0H4N-D74H	B00G01T1WG	B00G01T1WG	WWE Wrestling Mashems Series 1 Squishy Mini Figure PACK [1 Random Figure]	NewItem	USD	0.82	1.64	2	0	2		
2015-09-21T00:00:00+00:00	409225321			Damaged_Warehouse	9R-KD27-FG4J	X000PKQ5QJ	B00JGGQTG8	Bojeux Matchitecture Big Ben	NewItem	USD	31.66	31.66	1	0	1		
2015-09-20T17:09:16+00:00	408356051			Damaged_Warehouse	KA-ES0F-PVSY	B00AEE2MCG	B00AEE2MCG	Ben 10, Omniverse Action Figure, Kickin Hawk, 3 Inches	NewItem	USD	9.02	9.02	1	0	1		
2015-09-14T17:17:13+00:00	401263321			Damaged_Warehouse	TGT-121913-450EST-MAXSTEEL-ULTELEMENTOR	B00CFG4RRY	B00CFG4RRY	Max Steel Deluxe Turbo Battlers Ultimate Elementor Figure	NewItem	USD	3.95	3.95	1	0	1		
2015-09-12T17:15:37+00:00	399941811			Damaged_Warehouse	2D-IIQW-KZDE	B00CI6OC94	B00CI6OC94	Planet Orbeez - Mika's Beach Club	NewItem	USD	5.74	5.74	1	0	1		
2015-09-12T13:06:21+00:00	399798771			Lost_Warehouse	00-TIVC-I1WA	X000OJ0HT7	B00ABY939E	Barbie Hairtastic Blue Dress Long Blonde Hair Doll	NewItem	USD	7.03	7.03	1	0	1		
2015-09-11T20:47:28+00:00	399227891			Lost_Warehouse	HQ-FSR2-JZQL	X000SRDBZ7	B00LD3MTBQ	Barbie in Princess Power Corinne Doll	NewItem	USD	5.95	0.00	0	1	1		
2015-09-11T14:05:46+00:00	398959391			Lost_Warehouse	TGT-53014-100-FROZEN.48.PUZZLE.ASST	X000LT1IAH	B00IGQGWCK	Frozen 48 PC Promo Basic Puzzles - Styles May Vary	NewItem	USD	20.00	20.00	1	0	1		
2015-09-10T17:49:40+00:00	398191251			Lost_Warehouse	99-BT5G-PL9P	X000SSAWRL	B002ZG4QDE	Shaun The Sheep: A Woolly Good Time	NewItem	USD	8.16	0.00	0	1	1		
2015-09-07T19:37:15+00:00	396556481	1487322621	S01-0364444-0982928	Lost_Outbound	6L-SY50-ZW29	X000OPPJIZ	B00A4NA70G	Sonic and The Black Knight Sir Lancelot Shadow 4" Action Figure	NewItem	USD	17.72	17.72	1	0	1		
2015-09-07T17:18:50+00:00	395988151			Damaged_Warehouse	OLL-8or9/14-1799-BREYER.PRANCER	X000NJ04RN	B000XGSK58	Breyer Horses: Saddle Club - Prancer	NewItem	USD	45.65	45.65	1	0	1		
2015-09-06T21:57:49+00:00	395478891			Lost_Warehouse	99-BT5G-PL9P	X000SSAWRL	B002ZG4QDE	Shaun The Sheep: A Woolly Good Time	NewItem	USD	8.16	0.00	0	1	1		
2015-09-06T00:26:31+00:00	394873571			Lost_Warehouse	N9-2BJ6-249I	X000SSAUUZ	B001LXIDTA	Wallace and Gromit: The Wrong Trousers	NewItem	USD	8.43	0.00	0	1	1		
2015-09-01T05:29:03+00:00	391530481		002-2730830-6765008	CustomerReturn	AN-D6NM-BY3T	X000PTP269	B00FBWAZHK	Monster High Jane Boolittle Doll	NewItem	USD	7.60	7.60	1	0	1		
2015-08-31T01:50:00+00:00	390053881			Lost_Warehouse	TRU-041114-600-BRITTABTTLREPLMNTFILTERS	X000L2Y0QX	B00AB8NOLS	Brita Water Filter Bottle Replacement Filters(Model BB06), 2 Count	NewItem	USD	3.70	3.70	1	0	1		
2015-08-29T23:28:03+00:00	389325081			Lost_Warehouse	92-D08Z-MCJ3	X000SC7BQR	B004KW62QU	Spellbinders S4-314 Nestabilities Lacey Ovals Dies	NewItem	USD	9.69	9.69	1	0	1		
2015-08-28T17:14:04+00:00	388306731			Damaged_Warehouse	B8-XTYP-LLGC	X000PP2XXD	B00IVLJ4RU	BOOMco. Smart Stick Rounds with Magazine Accessory	NewItem	USD	4.93	4.93	1	0	1		
2015-08-27T12:30:05+00:00	387294491			Lost_Warehouse	4J-21EU-KBRE	X000SI6OIR	B00ULWX02W	Mini Dream Lites Minnie Mouse	NewItem	USD	9.16	0.00	0	1	1		
2015-08-26T17:15:12+00:00	386643951			Damaged_Warehouse	5F-WCR1-GVDO	1603801278	1603801278	SmartLab Toys Fashion Studio	NewItem	USD	9.83	29.49	3	1	4		
2015-08-24T06:52:36+00:00	385603721		110-4075220-6278629	CustomerReturn	KH-62JT-T06B	X000RTUSM5	B00A6SKWVS	Disney Princess, MagiClip Figure, Snow White with 2 Dresses	NewItem	USD	10.62	10.62	1	0	1		
2015-08-20T13:55:32+00:00	382016021			Lost_Warehouse	JW-NB2A-JEF4	X000SSAWIZ	B003C5FMTE	WordWorld 3pack:  Bear/Ant/Boppin	NewItem	USD	11.57	11.57	1	0	1		
2015-08-18T04:19:56+00:00	379658291			Lost_Warehouse	LA-FHJ7-5XRV	X000SXBE7X	B00OX3ZQK4	C.R. Gibson Scrapbook Complete Kit, Small, Green Bay Packers (N861619WM)	NewItem	USD	9.11	0.00	0	1	1		
2015-08-18T01:51:51+00:00	379595301			Lost_Warehouse	EL-0BV3-4I6Z	X000SZHXRV	B000K7VHKK	Thomas and Friends: Milkshake Muddle	NewItem	USD	2.84	5.68	2	0	2		
2015-08-18T01:35:39+00:00	379590191			Lost_Warehouse	TGT-020414-699-BARBIEWINDSURF	B00EVQL8V4	B00EVQL8V4	Barbie Let's Go Windsurf! Accessory Pack	NewItem	USD	3.24	0.00	0	1	1		
2015-08-13T23:43:20+00:00	376863671			Lost_Warehouse	KV-JU1U-ZG9T	X000S1CY6P	B00HZ59H5M	Stampendous Creative Palette/Monoprinting Plate	NewItem	USD	11.92	11.92	1	0	1		
2015-08-13T13:44:14+00:00	376551111			Lost_Warehouse	L-TRU-021814-1699-FROZENELSASPARKLE	X000K6104P	B00C6Q1Z6E	Disney Frozen Sparkle Princess Elsa Doll	NewItem	USD	10.32	10.32	1	0	1		
2015-08-12T08:54:40+00:00	376447931		106-9646153-8301007	CustomerReturn	07-G8Y6-LHWY	X000S71TIN	B0089G7FBY	CoCaLo Rug, Daniella (Discontinued by Manufacturer)	NewItem	USD	43.70	43.70	1	0	1		
2015-08-10T06:27:46+00:00	374881261		104-8883534-2163403	CustomerReturn	JE-G491-T4OM	X000P3LE2V	B00GOW1BS8	Fisher-Price Big Bang Drum Set	NewItem	USD	18.42	18.42	1	0	1		
2015-08-05T17:29:52+00:00	370957471			Damaged_Warehouse	TGT-072*14-748-RISK.BATTLEFIELD	X000MRSNDD	B00FK9XJ7M	Risk Battlefield Rogue	NewItem	USD	2.77	2.77	1	0	1		
2015-08-05T12:53:47+00:00	370794911			Lost_Warehouse	5T-BD8J-N2NV	X000PKQ6BX	B00BRCND18	Trash Pack Ultimate Fighting Trashies, Single Pack	NewItem	USD	5.68	5.68	1	0	1		
2015-08-02T17:07:58+00:00	368947111			Damaged_Warehouse	32-6ORX-DYQJ	X000OWOQ23	B00A84XMNU	Summer Infant Kick Protect Guard	NewItem	USD	6.38	6.38	1	0	1		
2015-08-02T15:43:49+00:00	368904341			Lost_Warehouse	7W-AVQM-322M	X000SR9RMD	B00GR2D5WU	Disney Princess Deluxe Ariel Styling Head	NewItem	USD	19.12	19.12	1	0	1		
2015-07-27T12:32:38+00:00	364128241			Lost_Warehouse	6L-W8G1-ZWQB	X000PTWS2F	B00I0BI0R6	Littlest Pet Shop 6 Inch Plush Pet Figure Penny Ling Panda	NewItem	USD	9.05	0.00	0	1	1		
2015-07-24T01:03:01+00:00	361397761			Lost_Warehouse	00-6YYO-I20N	X000OKR48X	B00MXDPH6E	My Little Pony Equestria Girls Battle of the Bands Stage	NewItem	USD	22.21	0.00	0	1	1		
